description,id,type,value,summary
,url--53e93b48-3b65-4103-96d8-c1471d5b2ced,url,http://89.31.121.101:443/imfsbSvc.exe,"The object contains a URL that appears to be a malicious executable file named ""imfsbSvc.exe"" hosted on a server with the IP address 89.31.121.101. The URL is located at the end of the port 443, indicating that it uses HTTPS protocol for encryption and security."
,url--5fa1f41f-a337-412e-a184-242dc5c93ac3,url,http://156.244.28.153/17ABE7F017ABE7F0,"The object contains a URL string that appears to be a unique identifier for a resource. The specific details of this URL are not entirely clear, but it is likely used to access or retrieve data from an external source.

The URL itself suggests that the resource being accessed may have a specific identifier or signature, possibly in the form of a hash code or digital fingerprint. This could be indicative of various types of content management systems, databases, or other online platforms.

Without further context or information about the purpose and nature of this URL, it is difficult to provide more specific details or insights into its significance."
,url--39bfb1be-bfc2-482e-81bd-48b22aee1c81,url,https://filestore.space/SoftsCompany/d/11/MES-Presentation,The object contains a URL with the value https://filestore.space/SoftsCompany/d/11/MES-Presentation. This URL is of type 'url' and has an associated description that was not provided.
,url--8d08d0a7-7d76-45b8-af3d-476b82d43091,url,https://filestore.space/SoftsCompany/d/14/nodejs,"The object contains a URL entry with the following details:

* The type of the entry is 'url'.
* The value of the entry is 'https://filestore.space/SoftsCompany/d/14/nodejs', which appears to be a link to a node.js file."
,url--277098d3-e92b-49a9-9229-71b6ade51c32,url,https://securestore.cv/ghg/Mt_dated_29.txt,"The object contains a URL with the following characteristics:

It is an object of type 'url' with a value that is a secure store link.
The specific URL is https://securestore.cv/ghg/Mt_dated_29.txt."
,url--8699fb69-5a16-47c6-a537-b4e713897acc,url,https://trmm.space/SoftsCompany/d/27/clipboard.txt,"The object contains a URL that points to a file titled ""clipboard.txt"" stored on the Trmm.Space platform."
,url--f81c61af-4a3f-4719-ab5e-2e077524545b,url,https://drive.google.com/file/d/1C-PH7EEOhv5gjYzKnsz_KGBe48454QGc/view?usp=sharing,"The object contains a URL with the following characteristics. 

It is identified by the type 'url' and has an associated value of 'https://drive.google.com/file/d/1C-PH7EEOhv5gjYzKnsz_KGBe48454QGc/view?usp=sharing'."
,url--03cfd8d5-173b-46c4-8a08-127f92e622c2,url,https://drive.google.com/file/d/1kn0L_6WYbfUUx0dmzwfALDnzkVHJAPTu/view?usp=drive_link,"The object contains a URL that links to a Google Drive file. The URL provides direct access to the file, allowing users to view or download it from the specified location."
,url--e6d5385e-8c6f-41ce-82a8-291adcf20a0b,url,https://drive.google.com/uc?export=download&id=1VQQiTt78N3KpYJzVbE-95uILnO84Wz_-,"The object contains a single URL entry. The URL itself is stored under the key 'value', which holds the actual link to the file. This URL appears to be related to Google Drive, suggesting that the content is being shared or referenced from a drive folder."
,url--49043757-9772-46d8-bdfa-ff696ceeb2c8,url,http://modgovindia.space:4000/health,The object contains a URL resource with the description field being empty. The value of this field is a specific health-related website that can be accessed at 'http://modgovindia.space:4000/health'.
,url--57710c37-e2e2-4114-9839-8339c69aa3cf,url,http://modgovindia.space:4000/commands,"The object contains a URL that appears to be a command endpoint. The URL itself is http://modgovindia.space:4000/commands, which suggests a connection to a government or administrative system. Further details about the purpose and functionality of this endpoint are not available at this time."
,url--72041562-2f40-402d-a969-dce5a2668dc3,url,http://modgovindia.space:4000/command-response,"The object contains a URL field that describes the location of a command response endpoint. The endpoint is hosted on a server at the specified URL, which appears to be a local development environment given the port number 4000."
,url--9b9010c0-ae66-4cd8-8671-8b35c1b8d43b,url,ws://kavach.space:5500,"The object contains a URL that is likely related to a WebSocket connection. The URL itself indicates that it is a WebSocket protocol (ws) endpoint on a server at the address 'kavach.space'. Specifically, it points to port 5500 of this server."
,url--b173ad23-0b78-49c3-91a6-4c4e0844d0a1,url,ws://seemysitelive.store:8080/ws,"The object contains a URL object with the following properties:

- The URL is a WebSocket endpoint, indicated by its protocol 'ws'.
- The domain name of the URL is 'seemysitelive.store'.
- The port number used for this WebSocket endpoint is 8080.
- The value of the URL remains unchanged as 'ws://seemysitelive.store:8080/ws'."
,url--d260fbbb-2a58-4886-9894-d717523d911a,url,https://miportuarios.com/sisti/config.php,"The object contains a URL entry with the following details: 

It has a description of None. 
It is categorized under type 'url'. 
Its value corresponds to the website address https://miportuarios.com/sisti/config.php."
,url--0dc5342f-ddd2-4424-a50f-8a7ddf493b5c,url,https://github.com,"The object contains a URL entity with the following characteristics:

It is of type 'url' and has a specific value. The value is 'https://github.com', which appears to be a link to a GitHub repository or account."
,url--3f5408dd-b8bc-4cc7-aa60-211f5dfb3b0b,url,https://trmm.space/SoftsCompany/d/27/clipboard.txt,The object contains a URL that appears to be related to Softs Company. The URL is located at 'https://trmm.space/SoftsCompany/d/27/clipboard.txt'.
,url--faf245df-b022-49e0-8f0f-4a1ea0db7343,url,http://solarwindturbine.site:4000/commands,"The object contains a URL entry with the following characteristics:

* It is classified as a type of 'url'.
* The value associated with this classification is 'http://solarwindturbine.site:4000/commands', which appears to be a web address or endpoint for commands."
,url--fa44a23f-998f-4669-9e11-ca01952e3510,url,https://trmm.space/SoftsCompany/d/25/ProxifierSetup,"The object contains a URL with the value https://trmm.space/SoftsCompany/d/25/ProxifierSetup. This URL appears to be related to a setup or download link for software named Proxifier. The description field is empty (NaN), indicating that no additional information is available about this URL."
,url--9ad727e4-0161-4688-a9c7-346be37ac20d,url,https://securestore.cv/ghg/Mt_dated_29.txt,The object contains a URL. The URL is stored in the system's database and has been retrieved for further processing or use.
,url--4a87e524-26dc-44ec-941b-1835211230c7,url,http://modgovindia.space:4000/commands,"The object contains a URL, which is stored under the key 'value'. The value itself is a string representing a web address. This suggests that the URL may be used to access or communicate with some kind of system or service, possibly related to governance or administration, given the context of the word ""modgovindia""."
,url--39c12a1d-e569-4325-9ad8-982cdbeb413b,url,https://drive.google.com/uc?export=download&id=1Umc8DCCFjoclts_tndD1zyAJgDilAW7p,"The object contains a URL that is stored on Google Drive. The URL leads to a downloadable file hosted on the platform. When accessed, it may provide access to a specific document or file, potentially of interest for various purposes."
,url--7fa32aa6-e6a9-4205-9495-b535c5d20e14,url,https://drive.google.com/uc?export=download&id=1VQQiTt78N3KpYJzVbE-95uILnO84Wz_-,"The object contains a single URL entry. This URL is associated with a downloadable file stored on Google Drive, accessible through the provided link ('https://drive.google.com/uc?export=download&id=1VQQiTt78N3KpYJzVbE-95uILnO84Wz_-')."
,url--2687c7bc-454b-4603-bb96-f857d19c9ef7,url,http://seemysitelive.store:8080/ws,"The object contains a URL that acts as an endpoint for a WebSocket connection. The specified URL is http://seemysitelive.store:8080/ws, which suggests it is intended to establish a real-time communication channel over the web. This could be used in various applications requiring instant updates or interactive experiences, such as live streaming, online gaming, or instant messaging services."
,url--6f2f8be5-80b7-4171-9b07-c71aeb5ceb00,url,https://filestore.space/SoftsCompany/d/76/CCleaner,"The object contains a URL entry with the following details: 

It is identified by the ID 'url--6f2f8be5-80b7-4171-9b07-c71aeb5ceb00'. 
The type of this entry is 'url'. 
The value associated with this type is the URL itself, which is 'https://filestore.space/SoftsCompany/d/76/CCleaner'."
,url--1557694e-cd24-49ce-8311-5138517b54c3,url,https://91.220.167.72.host.secureserver.net/peHg4yDUYgzNeAvm5.zip,"The object contains a URL as its type, which is classified under the category of URLs. The value associated with this type is a specific hyperlink pointing to an online file named 'peHg4yDUYgzNeAvm5.zip'."
,url--3d254d9a-5ccd-466f-89ec-32452e71a219,url,https://bit.ly/49mKne9,"The object contains a URL value that represents a link to an external website. The link is structured in a format that includes 'url--' followed by a unique identifier, which appears to be a UUID or globally unique identifier. The URL itself directs users to a specific webpage hosted at a bit.ly shortening service."
,url--c1d4c92d-e3cc-4812-bb50-fe448e6a39a9,url,https://bit.ly/4gf4E7H,The object contains a URL field with the value 'https://bit.ly/4gf4E7H'. This URL appears to be a shortened link.
,url--992ff5e3-113e-4e3b-a277-49ace8901cdd,url,https://raw.githubusercontent.com/dridex2024/razeronline/refs/heads/main/razerlimpa.png,The object contains a URL that links to an image file stored on a version control system. The image is titled 'Razer Limpa' and appears to be related to the Razer brand.
,url--c83cb167-f446-4f5c-ae42-5c1254c918c0,url,https://github.com/dridex2024/razeronline,"The object contains a URL with the description field being empty. The URL itself is a repository link hosted on GitHub, specifically for the user 'dridex2024' and titled 'razeronline'."
,url--2aff63ff-185b-46e9-90fa-f16260828163,url,https://github.com/Config2023/01atk-83567z,"The object contains a URL with the following characteristics:

*   The URL type is specified as 'url'.
*   The description field is empty due to being represented as NaN (Not a Number).
*   A GitHub repository was found at this location, identified by its unique identifier.
*   This repository appears to be related to a project or issue with the identifier '83567z', based on its name."
,url--817bdc7b-de22-4b5a-b7f7-cf78a5bdcca3,url,https://github.com/S20x/m25,"The object contains a single URL entry with the following details:

* The URL itself is stored under the key 'description' but has been replaced with an empty string.
* The type of the object is 'url'.
* The actual value of the URL is found in the 'value' field, which corresponds to the GitHub repository at https://github.com/S20x/m25."
,url--30b2d109-b56c-412c-a86d-6671089be9a4,url,https://github.com/Tami1010/base,"The object contains a URL with the following attributes: 

It is of type url.
The value is https://github.com/Tami1010/base."
,url--fd2dce5f-f32a-4f3c-aa95-e088bbc02b20,url,https://github.com/balancinho1/balaco,"The object contains a dictionary representing a GitHub repository URL. The dictionary has four entries: 'description', 'id', 'type', and 'value'. However, the 'description' field is missing data (represented by 'nan'), while the other fields have been filled in with their respective values. The type of this entry is specified as 'url', which means it represents a URL."
,url--d24c16a5-2c0d-44b6-a184-78cda0fe718c,url,https://github.com/fernandolopes201/675878fvfsv2231im2,"The object contains a URL with the following details:

It is an external link pointing to a GitHub repository.
The repository is owned by Fernando Lopes.
The repository's name includes various alphanumeric characters that do not provide any discernible information about its content."
,url--e8223703-c305-499d-978d-5415356fda88,url,https://github.com/polarbearfish/fishbom,"The object contains a JSON entry that includes the following information:

It is an object of type 'url' 
which has a unique identifier
and a corresponding value which is a URL. 

This specific URL leads to a GitHub repository hosted by user polarbearfish"
,url--2cda9e83-758f-4664-9053-54b6304228be,url,https://github.com/polarbearultra/amendointorrado,"The object contains a single URL entry with the following attributes:

- description: This attribute is empty, indicating that there is no description provided for this URL.
- type: The type of this URL is specified as 'url', which categorizes it as a web address or hyperlink.
- value: The actual URL stored in this object is 'https://github.com/polarbearultra/amendointorrado'."
,url--d330686f-c1c3-4e37-9c8a-f658d8f1f8d0,url,https://github.com/projetonovo52/master,"The object contains a URL with the following characteristics:

- It is of type 'url'.
- The value of this URL is 'https://github.com/projetonovo52/master'."
,url--96aeac24-b233-4ca3-ae62-38e9f0939998,url,https://github.com/vaicurintha/gol,"The object contains a URL with the value 'https://github.com/vaicurintha/gol', which is categorized as a type of 'url'."
,url--5d2e62a9-8feb-4189-9da3-24cb51064b56,url,http://217.69.3.218/qQD%2FJoi3WCWSk8ggGHiTdg%3D%3D,"The object contains a URL that appears to be an encoded link. The value of the URL is 'http://217.69.3.218/qQD/Joi3WCWSk8ggGHiTdg=' which suggests that it might be a malicious or compromised website. The presence of encoding characters such as '%' and '=' in the URL could indicate tampering or obfuscation of the actual link.

It is unclear what kind of content this URL might point to, but it does not appear to be a standard, publicly accessible web page. Further investigation would be necessary to determine the purpose or intentions behind this URL."
,url--d948c6f9-1f2f-4c54-98bb-ced4e80b7a62,url,http://217.69.3.218/get_arhive_npm/,"The object contains a single entry of type URL. The URL's value is ""http://217.69.3.218/get_arhive_npm/""."
,url--f8872b14-9cd9-4b73-bc92-37211ff83d00,url,http://217.69.3.218/get_zombi_payload/qQD%2FJoi3WCWSk8ggGHiTdg%3D%3D,"The object contains a URL that appears to be related to data extraction or payload transmission. The URL itself is 'http://217.69.3.218/get_zombi_payload/qQD/Joi3WCWSk8ggGHiTdg%3D%3D'. This URL suggests a connection to the 'Zombi' protocol, which could be used for data transfer or encryption purposes.

The presence of '%3D%3D' in the URL might indicate encoded characters. The actual content and purpose of this URL are unclear without further information or context regarding the 'Zombi' protocol."
,url--4c7059bf-f79b-4256-8e65-fa6dc2423402,url,https://calendar.app.google/M2ZCvM8ULL56PD1d6,The object contains a URL with a specific description. The URL itself is an invitation to a Google Calendar event with a unique identifier. The purpose of the URL appears to be accessing or managing this calendar event.
,url--027f586f-840b-4014-a059-9a9d25f31f78,url,http://gloryweb.vip/lin/config.json,"The object contains a single URL entry with the following attributes:

- Type: The attribute specifies that it is a URL.
- Description: The description field is currently empty (NaN), indicating that there is no descriptive text associated with this URL entry.
- Value: The actual URL stored in the object, which points to 'http://gloryweb.vip/lin/config.json'."
,url--32251abe-58e4-4fd9-bb21-fbcdf01b08c5,url,http://gloryweb.vip/lin/go.sh,"The object contains a URL entry with the following details:

* The value is 'http://gloryweb.vip/lin/go.sh', which appears to be a web address."
,url--896f999c-feae-468b-aa2f-6b399d1832d0,url,http://gloryweb.vip/lin/javarunprocess,The object contains a URL entry with the following details: The URL is http://gloryweb.vip/lin/javarunprocess. It appears to be a webpage or online resource related to Java programming. Further information about its description or purpose could not be found due to the lack of metadata fields in the provided data.
,url--084ffdf7-872f-4ab4-ad50-e00168595875,url,http://gloryweb.vip/mm46.msi,"The object contains a URL with a specific format. The URL is structured as a .msi file hosted on the gloryweb.vip domain, with a unique identifier."
,url--eb132f22-2efd-422f-b5d1-574b2fae01cb,url,http://gloryweb.vip:2086/,"The object contains a URL, which is stored in the 'value' field. The URL appears to be pointing to a specific website or resource, but its exact content cannot be determined without further analysis. The URL itself suggests that it may be related to a web application or service hosted on a server with an IP address of 2086 and accessible through a VIP (Virtual Private) domain."
,url--2b6d0bf3-ae76-4204-8301-d82065c3dc4f,url,http://kia-almotores.s3.amazonaws.com/sy1cyjt,The object contains a URL type of data. The URL itself is: http://kia-almotores.s3.amazonaws.com/sy1cyjt
,url--66e455ba-cf70-486d-9edd-293b987b8da0,url,http://omnileadzdev.s3.amazonaws.com/PBfbN58lX,"The object contains a URL that points to an Amazon S3 bucket. The URL is 'http://omnileadzdev.s3.amazonaws.com/PBfbN58lX'. This suggests that the content associated with this ID is stored in an Amazon S3 storage service, potentially hosting files or data related to omnileadzdev."
,url--7e1184fb-dc35-4bd3-b01f-9c1e34545fe9,url,http://23.227.202.244:1224/uploads,The object contains a URL that is used to access uploaded files. The URL is http://23.227.202.244:1224/uploads.
,url--0a6dd9b9-a45d-4a93-ab16-a45f2f362977,url,http://23.227.202.244:1224/pdown,"The object contains a URL with the value http://23.227.202.244:1224/pdown, categorized as 'url'."
,url--c892f091-cd95-4a7f-8041-2280f6c4ab5d,url,http://23.227.202.244:1224/client/14/144,"The object contains a URL, which is the main attribute of interest in this data snippet. The URL itself provides valuable information about its purpose and structure. 

The URL begins with 'http', indicating it's an HTTP protocol-based web address, followed by three integers - 23, 227, and 202 - which can be seen as IP addresses or network segment identifiers, likely derived from the domain's DNS resolution. The next integer is 244, suggesting that these numbers represent a specific location within the internet.

The path component of the URL, '/client/14/144', suggests it could be an entry point for accessing data in a client-server setup. Here, 'client' might denote the user or device making requests, with '/14' and '/144' possibly being unique identifiers or access paths for specific content or services.

In conclusion, while the exact nature of this URL is unclear without further context, it can be inferred that it provides a gateway to accessing certain data or functionality through a client-server model."
,url--2f3595a1-fb84-4ddf-8cca-ef53b574d6a8,url,http://23.227.202.244:1224/payload/14/144,"The object contains a URL with the following characteristics:

* The URL is of type 'url'.
* It has a specific value which includes a protocol (http) followed by a port number (:1224), an IP address (23.227.202.244), and a path ('payload/14/144').
* This information provides details about the location and destination of the URL, which could potentially be used to access or understand its purpose."
,url--d11a6120-7c85-4123-ac29-23b17c34b8eb,url,http://23.227.202.244:1224/brow/14/144,"The object contains a URL that serves as the primary identifier for the dataset, which is 'http://23.227.202.244:1224/brow/14/144'. The URL appears to be a unique identifier associated with this data point and can potentially be used to retrieve more information about it.

Note: Since the provided data contains missing or null values (nan), we cannot generate an accurate summary of its contents beyond what is explicitly stated."
,url--21b378d6-e759-4523-aebd-478f966fc3cd,url,http://23.227.202.244:1224/keys,The object contains a URL value of 'http://23.227.202.244:1224/keys'. This URL appears to be a key management system or a repository for storing and managing cryptographic keys.
,url--34b459f3-032c-4cf7-9bdd-917a8a364527,url,http://172.86.88.188:1418/socket.io/,"The object contains a single element of type 'url'. Its value is a URL pointing to a socket.io endpoint at the specified address, http://172.86.88.188:1418/socket.io/."
,url--66eb61ce-6850-4950-a812-a92493c565ee,url,http://172.86.88.188:1476/upload,The object contains a URL that serves as an endpoint for uploading files to a specific server. The URL is located at http://172.86.88.188:1476/upload. This suggests that the URL is associated with a file upload service or API.
,url--3390bf71-ebb6-4e4b-a6d3-5c91ac74720b,url,http://172.86.88.188/api/service/makelog,The object contains a URL that serves an API endpoint for logging service requests.
,url--ba5a7e33-d717-4d3b-83b2-6f9dc86bedf6,url,http://172.86.88.188/api/service/process/c841b6c4ac4d2e83f16cf7a8bfbec3d7,"The object contains a URL entry with the following characteristics:

* The type of the entry is 'url'.
* The value of the entry is a specific URL: http://172.86.88.188/api/service/process/c841b6c4ac4d2e83f16cf7a8bfbec3d7.
* The description field is currently set to NaN (not a number), indicating that no descriptive text is available for this entry."
,url--aba6e253-8a13-4f5b-9c0d-a2f2b4b3924e,url,http://138.201.50.5:5961/upload,"The object contains a URL that was extracted from the given data. The URL is located at http://138.201.50.5:5961/upload. This appears to be a web endpoint for uploading files or content. Without further information, it is difficult to determine what type of upload this endpoint supports or what kind of content can be uploaded."
,url--224884a9-e6a7-4f41-bbb0-565d54477b4c,url,http://135.181.123.177/api/service/makelog,The object contains a URL of type 'url' with the value 'http://135.181.123.177/api/service/makelog'.
,url--a891676d-19cb-4f64-9e3a-caeb58bc44d3,url,http://144.172.96.35/api/service/makelog,The object contains a single URL entry. The URL's value is 'http://144.172.96.35/api/service/makelog'. This URL appears to be an API endpoint that provides some sort of logging functionality.
,url--1a7e202c-cc6d-4437-a1e8-c2a99f08076a,url,http://144.172.112.50/api/service/makelog,"The object contains a URL entity with the following details:

* The URL itself is: http://144.172.112.50/api/service/makelog
* It appears to be a web API endpoint
* Its purpose seems to be related to logging, possibly for service management or monitoring purposes."
,url--f2871f62-38c6-48aa-82f7-22f8e7c450cc,url,http://172.86.73.46,"The object contains a URL value of 'http://172.86.73.46'. This is the sole piece of information stored within the object, consisting solely of an internet web address."
,url--382ef807-3426-405b-8996-014082609b32,url,http://135.181.123.177,The object contains a URL identifier that is classified under the type 'url'. The value of this identifier is a unique web address 'http://135.181.123.177' which may be linked to specific information or resources.
,url--1f9e8976-ef1c-4e1f-b228-7d86f15cbc65,url,http://172.86.113.12,The object contains a URL with the value 'http://172.86.113.12'.
,url--030ba0b5-d628-45a3-9426-7e86b15e083a,url,https://www.npmjs.com/package/node-nvm-ssh,The object contains a single entry of type 'url'. The entry has an empty description field. It is linked to a package on npmjs.com.
,url--b839c2b0-ccfb-4914-95c8-08ffebd89b42,url,https://bitbucket.org/dev-chess/chess-frontend.git,"The object contains a single entry related to a URL repository. The description is not available due to the presence of NaN (Not a Number) values. 

It appears that this URL is associated with a Git repository containing the frontend code for a chess application, located on Bitbucket."
,url--82bfe5b5-3142-4397-b2f4-2313899567bf,url,https://wsbcard.s3.dualstack.us-east-1.amazonaws.com/test/2557.KV6-TTKQ.pdf,The object contains a single URL entry. The value of this entry is 'https://wsbcard.s3.dualstack.us-east-1.amazonaws.com/test/2557.KV6-TTKQ.pdf'. The type of this entry is 'url' and the description remains blank due to missing data.
,url--493a09aa-2d71-4b38-8890-f46e0833a5bc,url,https://wsbcard.s3.dualstack.us-east-1.amazonaws.com/test/UltraViewer.zip,"The object contains a URL with a unique identifier, which is likely used to identify the source of the URL. The type of the object is 'url', indicating that it is a web address. The value of the URL is stored as a string and includes a specific path, suggesting that it may lead to downloadable content such as an image or file.

Further analysis suggests that the URL points to a cloud storage location on Amazon Web Services (AWS), specifically the S3 service."
,url--bbb66752-2264-40d6-8501-efd089c83ce7,url,https://discord.com/api/v10/users/@me,"The object contains a single entry for a Discord API URL. The type of the entry is specified as 'url', indicating that it represents a link to a Discord API endpoint. This particular entry links to the user's profile page on Discord, accessible through the `/users/@me` endpoint."
,url--433cb51a-1629-4285-8fe1-0d69e0ecb848,url,https://discord.com/api/v10/guilds/<THREAT_ACTOR_GUILD_ID>/channels,"The object contains a URL object with the following properties: 

- The type of object is 'url'.
- The URL is associated with a guild channel.
- The URL's value is provided by Discord."
,url--eaa39f2c-778e-4673-8467-ac1ac47a2369,url,https://discord.com/api/v10/channels/<NEW_VICTIM_CHANNEL_ID>/messages,"The object contains a URL object with the following properties:

- description: None
- type: url
- value: https://discord.com/api/v10/channels/<NEW_VICTIM_CHANNEL_ID>/messages

This URL appears to be an API endpoint for retrieving messages from a Discord channel, where <NEW_VICTIM_CHANNEL_ID> is a placeholder for the actual ID of the channel."
,url--bf9f744e-20dc-4977-a63d-b77e3b57a930,url,https://www.microsoft.com/en-us/security/blog/wp-content/uploads/2025/10/Azure-Blob-Storage-featured-image-809x455.webp,"The object contains a dictionary representing an Azure Blob Storage. The blob is identified by its URL, 'https://www.microsoft.com/en-us/security/blog/wp-content/uploads/2025/10/Azure-Blob-Storage-featured-image-809x455.webp'. This URL points to the featured image of an article titled 'Azure Blob Storage' on Microsoft's security blog."
,url--69c9ca55-c3e7-4053-bfb5-de9a387ac9a7,url,https://www.microsoft.com/en-us/security/blog/content-type/research/,"The object contains a URL entry. The type of this entry is specified as 'url'. Its value consists of a link to Microsoft's security blog page, detailing content-type related research."
,url--ef4ecc4a-9ede-430d-9675-fe2e7a0aad1d,url,https://www.microsoft.com/en-us/security/blog/author/microsoft-security-threat-intelligence/,The object contains a single entry that represents a URL. The URL is associated with Microsoft Security Threat Intelligence and serves as the link to an author's blog post on security-related topics.
,url--e2450c77-2033-4922-b8cc-60f47348c9f7,url,hxxps://pub-959ff112c2eb41ce8f7b24e38c9b4f94.r2.dev/Google-Captcha-Continue-Latest-J-KL-3.html,The object contains a URL field. The URL itself is 'hxxps://pub-959ff112c2eb41ce8f7b24e38c9b4f94.r2.dev/Google-Captcha-Continue-Latest-J-KL-3.html'.
,url--1192df59-da34-459d-85b4-9487f0ab8cc7,url,hxxps://pub-2149a070e76f4ccabd67228f754768dc.r2.dev/I-Google-Captcha-Continue-Latest-27-L-1.html,"The object contains a URL entry with the following details:

- Type: The data is classified as a URL.
- Value: The actual URL value is provided, but it includes an HTTPS protocol and a specific identifier."
,url--6209b2b1-8d89-4f5a-b0d4-1e86067917ae,url,45.221.64.245/mot/,"The object contains a URL with the following details: 

- The type of data is a URL.
- The value of the URL is '45.221.64.245/mot/'.

Note: The description field is empty (nan) and has been ignored in this summary."
,url--ed10ee38-65a3-4fa8-939f-c62a4e38601b,url,104.164.55.7/231/means.d,"The object contains a URL with the following characteristics:

It has an ID of 'url--ed10ee38-65a3-4fa8-939f-c62a4e38601b'.
The URL is classified as 'url' and has a specific value associated with it.
The value of this URL is '104.164.55.7/231/means.d'."
,url--956e33f2-dc60-4f13-9c7b-a45cb0bd07f3,url,http://netml.shop/get?q=ivanti,"The object contains a URL entry with the following details:

* The URL itself is http://netml.shop/get?q=ivanti.
* This URL appears to be pointing to a search query or retrieval function on a website called netml.shop, possibly related to Ivanti, although the description is not provided."
,url--340a153b-60c9-4620-bdb8-078f2f7f97d4,url,http://shopping5.shop/?file=ivanti,"The object contains a URL data entity. The URL is 'http://shopping5.shop/?file=ivanti', which appears to be a specific webpage or resource."
,url--c65129a5-a841-4463-bfb3-898f5135a9c0,url,https://file-epq.pages.dev/updater.exe,"The object contains a URL entry. The URL is associated with an executable file, specifically an updater application. The URL itself is 'https://file-epq.pages.dev/updater.exe', suggesting that it may be related to updating or installing software. However, the provided metadata, including description and timestamps, are not available due to being marked as ""nan"" (not a number), indicating potentially missing or unreliable information."
,url--c4d8b8f7-d6eb-455e-a1be-68f63f7a595c,url,slmgr.win/photoshop,I'm ready when you are. Please provide the data.
,url--53a348da-5b6f-4dc7-bd6f-edffbc8d5052,url,http://webhook.site/[REDACTED],"The object contains a URL value with a specific format. The structure is similar to a standard HTTP webhook URL, consisting of the base address followed by a shortened path ending in '[REDACTED]'. This indicates that the actual URL may contain sensitive information or credentials, which are intentionally obscured for security purposes."
,url--1e957da6-f974-4ab4-b75d-07df82c50388,url,https://[REDACTED]:8531,The object contains a URL with an embedded value of https://[REDACTED]:8531. The data is classified as type 'url'.
,url--a0a5cac4-0000-4f31-b4c4-e2c30b590484,url,https://carprlce.ru,"The object contains a URL titled ""https://carprlce.ru""."
,url--862928a4-cf09-4f8f-a474-15c67aa0540d,url,http://www.celasllc.com/checkupdate.php,"The object contains a URL with the following characteristics:

It is of type 'url' and has an associated description that is empty.

The URL itself points to a PHP script located at http://www.celasllc.com/checkupdate.php."
,url--fbc9b21e-379b-4fed-a31b-3d46cda029f3,url,https://chromereleases.googleblog.com/2025/03/stable-channel-update-for-desktop_25.html,The object contains a URL entry with the description field being empty (nan). It is classified as a 'url' type and has a specific value.
,url--3d325d78-a115-4c93-ba33-dc122734c603,url,https://www.mozilla.org/en-US/security/advisories/mfsa2025-19/,The object contains a URL security advisory issued by Mozilla. The advisory has an ID of 'url--3d325d78-a115-4c93-ba33-dc122734c603'. It is categorized as a type of url and its value is 'https://www.mozilla.org/en-US/security/advisories/mfsa2025-19/'.
,url--90b6e377-c5e0-4a46-8e74-d8863e70da42,url,https://thehackernews.uk/pipeline-sec-tips,The object contains a URL with the description that is not provided. The URL itself is https://thehackernews.uk/pipeline-sec-tips. This URL appears to be related to security tips for pipelines.
,url--6f6779ea-06f6-4da0-bb3f-9e997924fc0f,url,https://iloveanimals.shop/,The object contains a URL entity with the value 'https://iloveanimals.shop/'. The type of this entity is specified as 'url'.
,url--77a92878-4e19-47ac-ba85-e719a3c5da7f,url,https://iloveanimals.shop/user/login,"The object contains a URL entry with the description field left blank. The URL itself is 'https://iloveanimals.shop/user/login'. This indicates that the URL might be related to user login functionality for an e-commerce platform or social media site. However, without further context about what this URL represents or how it functions, its exact purpose remains unclear."
,url--a9e15b76-5afb-4066-9bc1-959d2a895bd1,url,https://root.iloveanimals.shop/download/save_data,The object contains a URL. The URL is located at https://root.iloveanimals.shop/download/save_data. This suggests that the URL may be related to data saving or downloading purposes.
,url--c68d3af8-76e1-4356-968d-6b5a664f41aa,url,https://root.iloveanimals.shop/download/stats_db,The object contains a single entry of type 'url'. The URL itself is a link to a downloadable file titled 'stats_db'.
,url--d9a84b9c-7d81-4153-a8ae-6de16eda5a90,url,https://root.iloveanimals.shop/download/game_cache,"The object contains a URL with a unique identifier 'url--d9a84b9c-7d81-4153-a8ae-6de16eda5a90' that corresponds to a downloadable file from an e-commerce platform. The description is empty, and the type of the object is specified as 'url'."
,url--b0e532b2-ca7a-484d-a46e-25891e30c6ce,url,https://root.iloveanimals.shop/panelping,The object contains a URL with the value 'https://root.iloveanimals.shop/paneling'.
,url--bf50be16-2e72-42c8-b10d-5ec486fd850b,url,https://root.stealituptaded.lol/download/save_data,The object contains a URL with the value 'https://root.stealituptaded.lol/download/save_data'. It is of type 'url' and is designated for download or saving data.
,url--2d302a47-676a-4b75-905b-6a16dc6c7097,url,https://root.stealituptaded.lol/download/stats_db,The object contains a URL that appears to be a download link for a database statistics file. The URL is 'https://root.stealituptaded.lol/download/stats_db'.
,url--98c5696e-4a10-4edc-aa78-746451811e56,url,https://root.stealituptaded.lol/download/game_cache,The object contains a URL that is classified as a game cache download link. The URL itself is https://root.stealituptaded.lol/download/game_cache.
,url--c05d93a7-c487-419d-a51d-f4f69ab07639,url,https://cdn.discordapp.com/attachments/1395171942494896190/1413957011837816915/VrchatPlugin.rar?ex=68bdd195&is=68bc8015&hm=b9f359a7f75b84d1b860d2aa4dd92f8adad3a2feef5d82832f49d664a256ff7b&,"The object contains a URL. The URL is related to VrchatPlugin, which was attached to Discord. It includes an extension '.rar', indicating it's a compressed archive file, likely containing the plugin."
